date,subplot_code,year,id_num,dwd_type,size_cl,decay_cl,char_cl,length_cl,
4/19/2023,PB9757_BU_01,2023,1,S,2,2,3,,
4/19/2023,PB9757_BU_02,2023,1,L,1,1,3,3,
4/19/2023,PB9757_BU_02,2023,2,L,2,2,3,3,
4/19/2023,PB9757_BU_02,2023,3,S,1,3,3,,
4/19/2023,PB9757_BU_03,2023,1,L,1,1,1,3,
4/19/2023,PB9757_BU_03,2023,2,L,1,1,1,3,
4/19/2023,PB9757_BU_03,2023,3,S,2,3,3,,
4/19/2023,PB9757_BU_03,2023,4,L,1,2,3,1,
4/19/2023,PB9757_BU_03,2023,5,L,1,2,3,1,
4/19/2023,PB9757_BU_03,2023,6,L,1,2,3,1,
4/19/2023,PB9757_BU_03,2023,7,L,1,3,3,3,
4/19/2023,PB9757_BU_03,2023,8,L,1,3,3,2,
4/19/2023,PB9757_BU_03,2023,9,S,1,3,3,,
4/19/2023,PB9757_BU_04,2023,1,L,1,2,2,3,
4/19/2023,PB9757_BU_04,2023,2,L,1,2,2,3,
4/19/2023,PB9757_BU_04,2023,3,L,1,2,2,3,
4/19/2023,PB9757_BU_04,2023,4,S,1,3,3,,
4/19/2023,PB9757_BU_04,2023,5,S,1,1,3,,
4/19/2023,PB9757_BU_04,2023,6,S,1,2,3,,
4/19/2023,PB9757_BU_05,2023,1,S,2,3,3,,
4/19/2023,PB9757_BU_05,2023,2,S,1,3,3,,
4/19/2023,PB9757_BU_05,2023,3,S,1,3,3,,
4/19/2023,PB9757_BU_05,2023,4,L,1,2,2,3,
4/19/2023,PB9757_BU_05,2023,5,L,1,2,2,3,
4/19/2023,PB9757_BU_05,2023,6,L,1,3,3,3,
4/19/2023,PB9757_BU_06,2023,1,S,2,3,3,,
4/19/2023,PB9757_BU_06,2023,2,S,2,3,3,,
4/19/2023,PB9757_BU_06,2023,3,S,2,3,3,,
4/19/2023,PB9757_BU_06,2023,4,L,1,2,2,3,
4/19/2023,PB9757_BU_06,2023,5,L,1,2,2,3,
4/19/2023,PB9757_BU_07,2023,1,S,2,3,3,,
4/19/2023,PB9757_BU_07,2023,2,L,2,1,2,3,
4/19/2023,PB9757_BU_07,2023,3,L,1,1,2,3,
4/19/2023,PB9757_BU_07,2023,4,L,1,3,2,3,
4/19/2023,PB9757_BU_07,2023,5,L,1,3,3,3,
5/22/2023,WY10024_BS_01,2023,1,S,2,1,2,,
5/22/2023,WY10024_BS_01,2023,2,L,1,1,1,3,
5/22/2023,WY10024_BS_01,2023,3,L,1,1,2,3,
5/22/2023,WY10024_BS_01,2023,4,L,1,1,3,2,
5/22/2023,WY10024_BS_01,2023,5,L,1,1,3,3,
5/22/2023,WY10024_BS_01,2023,6,L,1,1,2,2,
5/22/2023,WY10024_BS_01,2023,7,L,1,1,2,2,
5/22/2023,WY10024_BS_02,2023,1,S,1,1,2,,
5/22/2023,WY10024_BS_03,2023,1,S,2,2,3,,
5/22/2023,WY10024_BS_03,2023,2,S,1,2,3,,
5/22/2023,WY10024_BS_03,2023,3,L,2,2,2,3,
5/22/2023,WY10024_BS_03,2023,4,L,1,2,2,3,
5/22/2023,WY10024_BS_03,2023,5,L,1,1,2,3,
5/22/2023,WY10024_BS_03,2023,6,L,1,1,2,3,
5/22/2023,WY10024_BS_03,2023,7,L,2,3,3,2,
5/22/2023,WY10024_BS_03,2023,8,L,2,3,3,1,
5/22/2023,WY10024_BS_03,2023,9,L,2,3,3,1,
5/22/2023,WY10024_BS_04,2023,1,S,2,3,3,,
5/22/2023,WY10024_BS_04,2023,2,S,2,2,3,,
5/22/2023,WY10024_BS_04,2023,3,S,2,2,3,,
5/22/2023,WY10024_BS_04,2023,4,S,2,1,3,,
5/22/2023,WY10024_BS_04,2023,5,S,1,2,3,,
5/22/2023,WY10024_BS_04,2023,6,L,1,2,2,3,
5/22/2023,WY10024_BS_04,2023,7,L,1,1,1,3,
5/22/2023,WY10024_BS_04,2023,8,L,1,1,1,2,
5/22/2023,WY10024_BS_04,2023,9,L,1,2,2,2,
5/22/2023,WY10024_BS_04,2023,10,L,1,2,1,2,
5/22/2023,WY10024_BS_05,2023,1,L,1,2,2,3,
5/22/2023,WY10024_BS_05,2023,2,L,2,3,2,3,
5/22/2023,WY10024_BS_05,2023,3,L,1,2,2,1,
5/22/2023,WY10024_BS_05,2023,4,L,1,3,2,1,
5/22/2023,WY10024_BS_05,2023,5,L,1,3,2,2,
5/22/2023,WY10024_BS_05,2023,6,L,1,3,2,1,
5/22/2023,WY10024_BS_05,2023,7,L,1,2,2,3,
5/22/2023,WY10024_BS_05,2023,8,L,1,2,2,3,
5/22/2023,WY10024_BS_05,2023,9,S,2,2,2,,
5/22/2023,WY10024_BS_05,2023,10,S,1,3,2,,
5/22/2023,WY10024_BS_05,2023,11,S,2,1,2,,
5/22/2023,WY10024_BS_05,2023,12,L,2,3,2,2,
5/22/2023,WY10024_BS_05,2023,13,L,1,3,2,1,
5/22/2023,WY10024_BS_05,2023,14,L,1,3,2,1,
5/22/2023,WY10024_BS_05,2023,15,L,1,3,2,1,
5/22/2023,WY10024_BS_06,2023,1,L,1,2,2,3,
5/22/2023,WY10024_BS_06,2023,2,L,1,2,2,3,
5/22/2023,WY10024_BS_06,2023,3,L,1,2,2,3,
5/22/2023,WY10024_BS_06,2023,4,L,1,2,2,2,
5/22/2023,WY10024_BS_06,2023,5,L,1,2,2,1,
5/22/2023,WY10024_BS_06,2023,6,L,1,2,2,3,
5/22/2023,WY10024_BS_06,2023,7,L,1,2,3,3,
5/22/2023,WY10024_BS_06,2023,8,L,1,2,3,3,
5/22/2023,WY10024_BS_06,2023,9,S,2,2,3,,
5/22/2023,WY10024_BS_06,2023,10,S,1,1,3,,
5/22/2023,WY10024_BS_07,2023,1,L,2,1,2,1,
5/22/2023,WY10024_BS_07,2023,2,L,2,1,2,1,
5/22/2023,WY10024_BS_07,2023,3,L,2,1,2,1,
5/22/2023,WY10024_BS_07,2023,4,L,1,2,2,3,
5/22/2023,WY10024_BS_07,2023,5,L,1,2,2,2,
5/22/2023,WY10024_BS_07,2023,6,L,2,2,2,1,
5/22/2023,WY10024_BS_07,2023,7,L,2,2,2,1,
5/22/2023,WY10024_BS_07,2023,8,L,2,2,2,2,
5/22/2023,WY10024_BS_07,2023,9,L,2,2,2,2,
5/22/2023,WY10024_BS_07,2023,10,L,2,2,2,2,
5/22/2023,WY10024_BS_07,2023,11,L,1,3,2,1,
5/22/2023,WY10024_BS_07,2023,12,L,1,3,2,2,
3/15/2023,WY10078_HB_01,2023,1,S,2,1,3,,
3/15/2023,WY10078_HB_01,2023,2,S,1,2,3,,
3/15/2023,WY10078_HB_01,2023,3,S,1,1,3,,
3/15/2023,WY10078_HB_01,2023,4,S,2,2,3,,
3/15/2023,WY10078_HB_01,2023,5,L,1,3,3,2,
3/15/2023,WY10078_HB_02,2023,1,L,1,1,3,2,
3/15/2023,WY10078_HB_02,2023,2,L,1,1,3,3,
3/15/2023,WY10078_HB_02,2023,3,S,1,1,3,,
3/15/2023,WY10078_HB_02,2023,4,S,2,1,3,,
3/15/2023,WY10078_HB_02,2023,5,S,2,1,3,,
3/15/2023,WY10078_HB_02,2023,6,S,2,2,3,,
3/15/2023,WY10078_HB_02,2023,7,S,1,2,3,,
3/15/2023,WY10078_HB_02,2023,8,L,1,2,3,3,
3/15/2023,WY10078_HB_02,2023,9,L,1,2,3,1,
3/15/2023,WY10078_HB_02,2023,10,S,2,2,3,,
3/15/2023,WY10078_HB_02,2023,11,S,2,1,3,,
3/15/2023,WY10078_HB_02,2023,12,S,2,1,3,,
3/15/2023,WY10078_HB_02,2023,13,L,1,2,3,2,
3/15/2023,WY10078_HB_02,2023,14,S,1,3,3,,
3/15/2023,WY10078_HB_03,2023,1,S,2,1,3,,
3/15/2023,WY10078_HB_03,2023,2,S,2,2,3,,
3/15/2023,WY10078_HB_03,2023,3,S,2,2,3,,
3/15/2023,WY10078_HB_03,2023,4,S,2,2,3,,
3/15/2023,WY10078_HB_03,2023,5,L,1,2,3,3,
3/15/2023,WY10078_HB_03,2023,6,L,1,2,3,2,
3/15/2023,WY10078_HB_03,2023,7,L,1,2,3,2,
3/15/2023,WY10078_HB_03,2023,8,L,1,2,3,2,
3/15/2023,WY10078_HB_03,2023,9,S,1,2,3,,
3/15/2023,WY10078_HB_04,2023,1,S,1,1,3,,
3/15/2023,WY10078_HB_04,2023,2,L,1,2,3,3,
3/15/2023,WY10078_HB_04,2023,3,S,2,1,3,,
3/15/2023,WY10078_HB_04,2023,4,S,2,1,3,,
3/15/2023,WY10078_HB_04,2023,5,S,1,2,3,,
3/15/2023,WY10078_HB_04,2023,6,L,1,2,3,2,
3/15/2023,WY10078_HB_04,2023,7,L,1,2,3,2,
3/15/2023,WY10078_HB_04,2023,8,S,1,1,3,,
3/15/2023,WY10078_HB_04,2023,9,S,2,2,3,,
3/15/2023,WY10078_HB_05,2023,1,L,1,3,3,3,
3/15/2023,WY10078_HB_05,2023,2,S,1,1,3,,
3/15/2023,WY10078_HB_05,2023,3,S,2,2,3,,
3/15/2023,WY10078_HB_05,2023,4,L,1,2,3,2,
3/15/2023,WY10078_HB_05,2023,5,L,1,2,3,2,
3/15/2023,WY10078_HB_05,2023,6,L,1,2,3,2,
3/15/2023,WY10078_HB_05,2023,7,L,1,3,3,2,
3/15/2023,WY10078_HB_05,2023,8,L,1,3,3,3,
3/15/2023,WY10078_HB_05,2023,9,L,1,2,3,3,
3/15/2023,WY10078_HB_06,2023,1,S,1,3,2,,
3/15/2023,WY10078_HB_06,2023,2,S,1,2,2,,
3/15/2023,WY10078_HB_06,2023,3,S,2,2,3,,
3/15/2023,WY10078_HB_06,2023,4,S,2,3,3,,
3/15/2023,WY10078_HB_06,2023,5,L,1,2,2,2,
3/15/2023,WY10078_HB_06,2023,6,S,1,3,2,,
3/15/2023,WY10078_HB_07,2023,1,S,2,3,3,,
3/15/2023,WY10078_HB_07,2023,2,S,2,2,3,,
3/15/2023,WY10078_HB_07,2023,3,S,2,2,3,,
3/15/2023,WY10078_HB_07,2023,4,S,2,3,3,,
3/15/2023,WY10078_HB_07,2023,5,L,1,3,3,2,
3/15/2023,WY10078_HB_07,2023,6,L,1,3,3,2,
3/15/2023,WY10078_HB_07,2023,7,S,2,3,3,,
3/15/2023,WY10078_HB_07,2023,8,S,1,3,3,,
5/4/2023,WY10153_BS_01,2023,1,S,2,3,3,,
5/4/2023,WY10153_BS_01,2023,2,S,2,2,3,,
5/4/2023,WY10153_BS_01,2023,3,S,2,2,3,,
5/4/2023,WY10153_BS_01,2023,4,S,2,2,3,,
5/4/2023,WY10153_BS_01,2023,5,S,2,2,3,,
5/4/2023,WY10153_BS_01,2023,6,L,2,3,3,3,
5/4/2023,WY10153_BS_01,2023,7,L,2,3,3,3,
5/4/2023,WY10153_BS_01,2023,8,L,1,2,3,3,
5/4/2023,WY10153_BS_02,2023,1,S,1,2,3,,
5/4/2023,WY10153_BS_02,2023,2,S,2,2,3,,
5/4/2023,WY10153_BS_02,2023,3,S,2,2,3,,
5/4/2023,WY10153_BS_02,2023,4,S,2,2,3,,
5/4/2023,WY10153_BS_02,2023,5,S,2,2,3,,
5/4/2023,WY10153_BS_02,2023,6,L,1,2,3,3,
5/4/2023,WY10153_BS_02,2023,7,S,1,3,3,,
5/4/2023,WY10153_BS_02,2023,8,S,1,3,3,,
5/4/2023,WY10153_BS_02,2023,9,S,1,3,3,,
5/4/2023,WY10153_BS_02,2023,10,L,1,2,3,3,
5/4/2023,WY10153_BS_02,2023,11,L,1,2,3,2,
5/4/2023,WY10153_BS_02,2023,12,S,1,3,3,,
5/4/2023,WY10153_BS_03,2023,a,S,2,2,3,,
5/4/2023,WY10153_BS_03,2023,2,S,2,2,3,,
5/4/2023,WY10153_BS_03,2023,3,L,2,2,3,3,
5/4/2023,WY10153_BS_03,2023,4,L,2,2,3,3,
5/4/2023,WY10153_BS_03,2023,5,L,1,2,3,2,
5/4/2023,WY10153_BS_03,2023,6,L,1,3,3,3,
5/4/2023,WY10153_BS_04,2023,1,S,2,2,3,,
5/4/2023,WY10153_BS_04,2023,2,S,2,3,3,,
5/4/2023,WY10153_BS_04,2023,3,S,1,2,3,,
5/4/2023,WY10153_BS_04,2023,4,L,1,3,3,2,
5/4/2023,WY10153_BS_04,2023,5,L,1,3,3,2,
5/4/2023,WY10153_BS_05,2023,1,L,1,2,3,3,
5/4/2023,WY10153_BS_05,2023,2,L,1,2,3,3,
5/4/2023,WY10153_BS_05,2023,3,L,1,2,3,3,
5/4/2023,WY10153_BS_05,2023,4,L,1,2,3,2,
5/4/2023,WY10153_BS_05,2023,5,L,1,2,3,2,
5/4/2023,WY10153_BS_05,2023,6,L,1,2,3,1,
5/4/2023,WY10153_BS_06,2023,1,L,1,3,3,2,
5/4/2023,WY10153_BS_06,2023,2,L,1,3,3,1,
5/4/2023,WY10153_BS_06,2023,3,S,1,3,3,,
5/4/2023,WY10153_BS_06,2023,4,L,1,3,3,1,
5/4/2023,WY10153_BS_06,2023,5,L,1,3,3,1,
5/4/2023,WY10153_BS_07,2023,1,L,1,2,2,3,
5/4/2023,WY10153_BS_07,2023,2,L,1,1,2,3,
5/4/2023,WY10153_BS_07,2023,3,S,2,1,3,,
4/10/2023,WY10185_HB_01,2023,1,S,2,2,3,,
4/10/2023,WY10185_HB_01,2023,2,S,2,3,2,,
4/10/2023,WY10185_HB_01,2023,3,L,1,2,3,2,
4/10/2023,WY10185_HB_01,2023,4,L,1,2,3,2,
4/10/2023,WY10185_HB_01,2023,5,S,1,2,3,,
4/10/2023,WY10185_HB_02,2023,1,S,2,2,3,,
4/10/2023,WY10185_HB_02,2023,2,S,2,3,3,,
4/10/2023,WY10185_HB_02,2023,3,S,2,3,3,,
4/10/2023,WY10185_HB_02,2023,4,S,1,2,3,,
4/10/2023,WY10185_HB_02,2023,5,L,2,3,3,1,
4/10/2023,WY10185_HB_02,2023,6,L,1,3,3,2,
4/10/2023,WY10185_HB_02,2023,7,L,1,3,3,3,
4/10/2023,WY10185_HB_02,2023,8,L,1,3,3,2,
4/10/2023,WY10185_HB_03,2023,1,S,2,2,3,,
4/10/2023,WY10185_HB_03,2023,2,S,2,2,2,,
4/10/2023,WY10185_HB_03,2023,3,S,2,2,3,,
4/10/2023,WY10185_HB_03,2023,4,S,2,3,3,,
4/10/2023,WY10185_HB_03,2023,5,L,2,2,3,1,
4/10/2023,WY10185_HB_03,2023,6,L,2,3,3,2,
4/10/2023,WY10185_HB_04,2023,1,S,2,2,3,,
4/10/2023,WY10185_HB_04,2023,2,L,1,2,3,1,
4/10/2023,WY10185_HB_04,2023,3,L,2,2,3,1,
4/10/2023,WY10185_HB_04,2023,4,L,1,3,3,2,
4/10/2023,WY10185_HB_04,2023,5,L,1,2,3,1,
4/10/2023,WY10185_HB_04,2023,6,L,1,2,3,3,
4/10/2023,WY10185_HB_04,2023,7,S,1,1,3,,
4/10/2023,WY10185_HB_04,2023,8,S,1,2,3,,
4/10/2023,WY10185_HB_04,2023,9,S,1,2,3,,
4/10/2023,WY10185_HB_04,2023,10,S,1,1,3,,
4/10/2023,WY10185_HB_04,2023,11,S,1,1,3,,
4/10/2023,WY10185_HB_04,2023,12,S,2,1,3,,
4/10/2023,WY10185_HB_04,2023,13,L,1,2,3,1,
4/10/2023,WY10185_HB_05,2023,1,S,2,2,3,,
4/10/2023,WY10185_HB_05,2023,2,S,2,2,3,,
4/10/2023,WY10185_HB_05,2023,3,S,2,2,3,,
4/10/2023,WY10185_HB_05,2023,4,S,2,3,3,,
4/10/2023,WY10185_HB_05,2023,5,L,2,2,3,2,
4/10/2023,WY10185_HB_05,2023,6,L,2,2,3,1,
4/10/2023,WY10185_HB_05,2023,7,L,2,2,3,2,
4/10/2023,WY10185_HB_05,2023,8,L,1,2,3,3,
4/10/2023,WY10185_HB_05,2023,9,L,1,2,3,3,
4/10/2023,WY10185_HB_06,2023,1,S,2,2,3,,
4/10/2023,WY10185_HB_07,2023,2,S,1,1,2,,
4/10/2023,WY10185_HB_07,2023,1,L,2,1,3,1,
4/10/2023,WY10185_HB_07,2023,2,S,2,1,3,,
4/10/2023,WY10185_HB_08,2023,3,S,1,1,2,,
4/10/2023,WY10185_HB_09,2023,4,L,1,3,2,2,
3/20/2023,WY10258_BS_01,2023,1,S,2,2,2,,
3/20/2023,WY10258_BS_01,2023,2,S,2,3,2,,
3/20/2023,WY10258_BS_02,2023,1,L,1,2,2,2,
3/20/2023,WY10258_BS_02,2023,2,L,1,2,2,1,
3/20/2023,WY10258_BS_02,2023,3,S,1,2,2,,
3/20/2023,WY10258_BS_02,2023,4,S,1,2,2,,
3/20/2023,WY10258_BS_02,2023,5,S,2,2,2,,
3/20/2023,WY10258_BS_02,2023,6,L,1,2,2,1,
3/20/2023,WY10258_BS_02,2023,7,L,1,2,2,2,
3/20/2023,WY10258_BS_02,2023,8,L,1,2,2,3,
3/20/2023,WY10258_BS_02,2023,9,L,1,2,2,3,
3/20/2023,WY10258_BS_02,2023,10,L,1,3,2,2,
3/20/2023,WY10258_BS_03,2023,1,L,1,1,0,3,
3/20/2023,WY10258_BS_03,2023,2,S,1,1,3,,
3/20/2023,WY10258_BS_03,2023,3,S,1,1,3,,
3/20/2023,WY10258_BS_04,2023,1,S,2,2,2,,
3/20/2023,WY10258_BS_04,2023,2,S,2,2,2,,
3/20/2023,WY10258_BS_04,2023,3,S,1,2,2,,
3/20/2023,WY10258_BS_04,2023,4,S,2,2,2,,
3/20/2023,WY10258_BS_04,2023,5,S,2,2,2,,
3/20/2023,WY10258_BS_04,2023,6,S,2,3,2,,
3/20/2023,WY10258_BS_04,2023,7,L,2,2,2,1,
3/20/2023,WY10258_BS_04,2023,8,L,2,2,2,3,
3/20/2023,WY10258_BS_04,2023,9,S,2,2,2,,
3/20/2023,WY10258_BS_04,2023,10,S,1,2,2,,
3/20/2023,WY10258_BS_04,2023,11,L,2,2,2,3,
3/20/2023,WY10258_BS_04,2023,12,S,1,2,2,,
3/20/2023,WY10258_BS_05,2023,1,S,2,2,2,,
3/20/2023,WY10258_BS_05,2023,2,L,1,1,2,3,
3/20/2023,WY10258_BS_05,2023,3,L,1,1,2,3,
3/20/2023,WY10258_BS_05,2023,4,S,1,1,2,,
3/20/2023,WY10258_BS_06,2023,1,L,1,3,2,3,
3/20/2023,WY10258_BS_06,2023,2,L,1,2,2,3,
3/20/2023,WY10258_BS_06,2023,3,L,1,2,2,3,
3/20/2023,WY10258_BS_06,2023,4,S,1,2,2,,
3/20/2023,WY10258_BS_06,2023,5,S,1,3,2,,
3/20/2023,WY10258_BS_06,2023,6,L,1,2,2,2,
3/20/2023,WY10258_BS_07,2023,1,S,2,2,3,,
3/20/2023,WY10258_BS_07,2023,2,S,2,1,3,,
3/20/2023,WY10258_BS_07,2023,3,S,1,2,3,,
3/20/2023,WY10258_BS_07,2023,4,S,1,1,2,,
5/9/2023,WY10399_HU_01,2023,1,S,1,1,1,,
5/9/2023,WY10399_HU_01,2023,2,S,2,2,1,,
5/9/2023,WY10399_HU_01,2023,3,L,1,1,1,3,
5/9/2023,WY10399_HU_01,2023,4,L,2,3,1,3,
5/9/2023,WY10399_HU_02,2023,1,S,2,2,1,,
5/9/2023,WY10399_HU_02,2023,2,S,2,2,1,,
5/9/2023,WY10399_HU_02,2023,3,S,1,1,1,,
5/9/2023,WY10399_HU_02,2023,4,L,1,2,1,2,
5/9/2023,WY10399_HU_03,2023,1,L,2,2,1,3,
5/9/2023,WY10399_HU_03,2023,2,S,2,3,1,,
5/9/2023,WY10399_HU_03,2023,3,S,2,3,1,,
5/9/2023,WY10399_HU_03,2023,4,S,1,3,1,,
5/9/2023,WY10399_HU_03,2023,5,S,1,2,1,,
5/9/2023,WY10399_HU_03,2023,6,S,1,2,1,,
5/9/2023,WY10399_HU_04,2023,1,S,2,3,1,,
5/9/2023,WY10399_HU_04,2023,2,L,2,2,1,3,
5/9/2023,WY10399_HU_04,2023,3,L,1,2,1,3,
5/9/2023,WY10399_HU_04,2023,4,L,1,2,1,3,
5/9/2023,WY10399_HU_04,2023,5,L,1,3,1,2,
5/9/2023,WY10399_HU_04,2023,6,L,1,2,1,2,
5/9/2023,WY10399_HU_04,2023,7,L,1,2,1,2,
5/9/2023,WY10399_HU_04,2023,8,S,2,2,1,,
5/9/2023,WY10399_HU_04,2023,9,S,1,2,1,,
5/9/2023,WY10399_HU_05,2023,1,S,2,2,1,,
5/9/2023,WY10399_HU_05,2023,2,L,1,2,1,2,
5/9/2023,WY10399_HU_05,2023,3,L,1,2,1,2,
5/9/2023,WY10399_HU_05,2023,4,L,1,1,1,3,
5/9/2023,WY10399_HU_05,2023,5,L,1,3,1,1,
5/9/2023,WY10399_HU_05,2023,6,L,1,2,1,3,
5/9/2023,WY10399_HU_06,2023,1,S,2,3,1,,
5/9/2023,WY10399_HU_06,2023,2,S,2,3,1,,
5/9/2023,WY10399_HU_06,2023,3,S,1,3,1,,
5/9/2023,WY10399_HU_06,2023,4,L,2,2,1,3,
5/9/2023,WY10399_HU_06,2023,5,L,2,2,1,3,
5/9/2023,WY10399_HU_06,2023,6,L,2,2,1,3,
5/9/2023,WY10399_HU_06,2023,7,L,1,2,1,3,
5/9/2023,WY10399_HU_06,2023,8,S,2,1,1,,
5/9/2023,WY10399_HU_06,2023,9,L,1,1,1,3,
5/9/2023,WY10399_HU_06,2023,10,L,1,1,1,2,
5/9/2023,WY10399_HU_06,2023,11,L,1,1,1,1,
5/9/2023,WY10399_HU_06,2023,12,L,1,1,1,1,
5/9/2023,WY10399_HU_07,2023,1,S,2,1,1,,
5/9/2023,WY10399_HU_07,2023,2,S,1,2,1,,
5/9/2023,WY10399_HU_07,2023,3,S,1,2,1,,
5/9/2023,WY10399_HU_07,2023,4,S,1,1,1,,
5/9/2023,WY10399_HU_07,2023,5,S,1,1,1,,
5/9/2023,WY10399_HU_07,2023,6,L,1,2,1,3,
5/9/2023,WY10399_HU_07,2023,7,L,1,2,1,3,
5/9/2023,WY10399_HU_07,2023,8,L,1,2,1,3,
5/9/2023,WY10399_HU_07,2023,9,L,1,2,1,2,
5/9/2023,WY10399_HU_07,2023,10,L,1,2,1,3,
5/9/2023,WY10399_HU_07,2023,11,L,2,1,1,3,
3/22/2023,WY10403_BS_01,2023,1,S,2,2,3,,
3/22/2023,WY10403_BS_01,2023,2,S,2,2,3,,
3/22/2023,WY10403_BS_01,2023,3,S,2,3,3,,
3/22/2023,WY10403_BS_01,2023,4,L,1,3,3,3,
3/22/2023,WY10403_BS_01,2023,5,S,2,3,3,,
3/22/2023,WY10403_BS_01,2023,6,S,2,3,3,,
3/22/2023,WY10403_BS_01,2023,7,L,1,3,1,1,
3/22/2023,WY10403_BS_02,2023,1,L,1,3,3,2,
3/22/2023,WY10403_BS_02,2023,2,L,1,3,3,2,
3/22/2023,WY10403_BS_02,2023,3,L,1,3,3,3,
3/22/2023,WY10403_BS_02,2023,4,L,1,3,3,2,
3/22/2023,WY10403_BS_02,2023,5,S,1,3,3,,
3/22/2023,WY10403_BS_02,2023,6,S,2,3,3,,
3/22/2023,WY10403_BS_02,2023,7,L,1,3,3,3,
3/22/2023,WY10403_BS_03,2023,1,L,1,3,3,3,
3/22/2023,WY10403_BS_03,2023,2,S,1,3,3,,
3/22/2023,WY10403_BS_03,2023,3,S,1,3,3,,
3/22/2023,WY10403_BS_03,2023,4,S,1,3,3,,
3/22/2023,WY10403_BS_03,2023,5,L,1,3,3,2,
3/22/2023,WY10403_BS_03,2023,6,L,1,3,3,2,
3/22/2023,WY10403_BS_04,2023,1,S,1,3,3,,
3/22/2023,WY10403_BS_04,2023,2,S,1,3,3,,
3/22/2023,WY10403_BS_05,2023,1,S,2,2,3,,
3/22/2023,WY10403_BS_05,2023,2,S,1,2,3,,
3/22/2023,WY10403_BS_05,2023,3,L,2,2,3,1,
3/22/2023,WY10403_BS_05,2023,4,S,2,2,3,,
3/22/2023,WY10403_BS_05,2023,5,S,1,2,3,,
3/22/2023,WY10404_BS_06,2023,1,L,1,3,3,2,
3/22/2023,WY10404_BS_06,2023,2,S,1,3,3,,
3/22/2023,WY10404_BS_06,2023,3,L,1,3,3,2,
3/22/2023,WY10404_BS_07,2023,1,S,2,3,3,,
3/22/2023,WY10404_BS_07,2023,2,L,1,3,3,1,
3/30/2023,WY10422_BS_01,2023,1,L,1,2,2,2,
3/30/2023,WY10422_BS_01,2023,2,L,1,2,3,1,
3/30/2023,WY10422_BS_01,2023,3,L,1,3,2,2,
3/30/2023,WY10422_BS_01,2023,4,L,1,3,2,1,
3/30/2023,WY10422_BS_01,2023,5,L,1,2,3,3,
3/30/2023,WY10422_BS_01,2023,6,S,2,2,3,,
3/30/2023,WY10422_BS_01,2023,7,S,1,2,3,,
3/30/2023,WY10422_BS_01,2023,8,L,1,2,2,1,
3/30/2023,WY10422_BS_01,2023,9,L,1,3,3,1,
3/30/2023,WY10422_BS_01,2023,10,L,1,2,2,3,
3/30/2023,WY10422_BS_01,2023,11,L,1,2,2,3,
3/30/2023,WY10422_BS_01,2023,12,L,1,2,2,2,
3/30/2023,WY10422_BS_01,2023,13,L,1,2,2,3,
3/30/2023,WY10422_BS_01,2023,14,S,1,3,2,,
3/30/2023,WY10422_BS_02,2023,1,S,2,2,2,,
3/30/2023,WY10422_BS_02,2023,2,S,2,2,3,,
3/30/2023,WY10422_BS_02,2023,3,L,1,2,2,3,
3/30/2023,WY10422_BS_02,2023,4,L,1,2,2,2,
3/30/2023,WY10422_BS_02,2023,5,L,1,2,1,2,
3/30/2023,WY10422_BS_02,2023,6,L,1,2,1,1,
3/30/2023,WY10422_BS_02,2023,7,L,1,2,1,3,
3/30/2023,WY10422_BS_02,2023,8,L,1,2,1,2,
3/30/2023,WY10422_BS_02,2023,9,S,2,2,2,,
3/30/2023,WY10422_BS_02,2023,10,L,1,2,1,3,
3/30/2023,WY10422_BS_02,2023,11,S,1,3,3,,
3/30/2023,WY10422_BS_02,2023,12,L,1,2,1,3,
3/30/2023,WY10422_BS_02,2023,13,L,1,2,1,3,
3/30/2023,WY10422_BS_02,2023,14,L,1,2,1,3,
3/30/2023,WY10422_BS_02,2023,15,L,1,2,1,1,
3/30/2023,WY10422_BS_03,2023,1,L,1,1,1,3,
3/30/2023,WY10422_BS_03,2023,2,S,2,1,2,,
3/30/2023,WY10422_BS_03,2023,3,S,1,1,3,,
3/30/2023,WY10422_BS_03,2023,4,S,1,1,3,,
3/30/2023,WY10422_BS_04,2023,1,L,1,1,1,3,
3/30/2023,WY10422_BS_04,2023,2,L,1,1,1,3,
3/30/2023,WY10422_BS_04,2023,3,L,1,1,2,3,
3/30/2023,WY10422_BS_04,2023,4,L,1,2,2,3,
3/30/2023,WY10422_BS_04,2023,5,L,1,2,3,3,
3/30/2023,WY10422_BS_04,2023,6,S,2,1,3,,
3/30/2023,WY10422_BS_04,2023,7,S,2,1,3,,
3/30/2023,WY10422_BS_04,2023,8,S,1,1,3,,
3/30/2023,WY10422_BS_04,2023,9,S,1,1,3,,
3/30/2023,WY10422_BS_05,2023,1,L,1,2,2,3,
3/30/2023,WY10422_BS_05,2023,2,L,1,1,2,1,
3/30/2023,WY10422_BS_05,2023,3,S,1,1,2,,
3/30/2023,WY10422_BS_05,2023,4,S,1,1,3,,
3/30/2023,WY10422_BS_05,2023,5,L,1,1,1,3,
3/30/2023,WY10422_BS_05,2023,6,L,1,1,1,3,
3/30/2023,WY10422_BS_05,2023,7,L,1,1,1,3,
3/30/2023,WY10422_BS_05,2023,8,L,1,1,1,3,
3/30/2023,WY10422_BS_06,2023,1,L,1,3,3,1,
3/30/2023,WY10422_BS_06,2023,2,L,1,2,2,3,
